47823796,1712 SW Garnet St,34953,357000.0,2.0,3.0,1752.0,SINGLE_FAMILY,10018.8
81385754,3906 SW Kabane St,34953,445000.0,2.0,4.0,2044.0,SINGLE_FAMILY,10000.0
81395503,580 SW Laconic Ave,34953,380000.0,2.0,3.0,1347.0,SINGLE_FAMILY,10001.376
81397224,581 SW Lairo Ave,34953,470000.0,2.0,3.0,1933.0,SINGLE_FAMILY,0.0
70409585,1812 SW Import Dr,34953,342000.0,2.0,3.0,1265.0,SINGLE_FAMILY,10019.0
47823347,1133 SW Sudder Ave,34953,205000.0,2.0,3.0,960.0,SINGLE_FAMILY,10000.0
103562966,573 SW Dailey Ave,34953,220000.0,,,,LOT,0.25
2060832676,159 SW Becker Rd,34953,395000.0,2.0,4.0,1828.0,SINGLE_FAMILY,0.2699954086317723
65802004,3672 SW Conibear St,34953,475000.0,2.0,3.0,2004.0,SINGLE_FAMILY,10000.0
103517448,166 SW Ladybug Dr,34953,388165.0,2.0,4.0,1828.0,SINGLE_FAMILY,10000.0
103523730,4617 SW Keats St,34953,489900.0,2.0,4.0,2114.0,SINGLE_FAMILY,10000.0
47824885,738 SW Bond Rd,34953,305000.0,2.0,2.0,1410.0,SINGLE_FAMILY,10000.0
47826505,822 SW Harvard Rd,34953,299900.0,2.0,3.0,1028.0,SINGLE_FAMILY,10019.0
66207502,2115 SW Devon Ave,34953,405000.0,3.0,3.0,2084.0,SINGLE_FAMILY,10625.0
103558345,1581 SW Apricot Rd,34953,418000.0,2.0,4.0,1806.0,SINGLE_FAMILY,10000.0
2058882416,300 SW Kestor Dr,34953,402165.0,2.0,4.0,1828.0,SINGLE_FAMILY,0.2699954086317723
47824402,856 SW Duncan Ter,34953,265000.0,2.0,2.0,925.0,SINGLE_FAMILY,10000.0
47838996,1819 SW Nantucket Ave,34953,395000.0,2.0,3.0,1587.0,SINGLE_FAMILY,10454.0
47841343,104 SW Sebring Cir,34953,450000.0,2.0,4.0,1852.0,SINGLE_FAMILY,0.5662999999999999
